Country,Year,LifeExpectancy,GDPperCapita,Population,SchoolEnrollment,InternetUsers,HealthExpenditure,LiteracyRate,GDPGrowth
South Sudan,2019,58.129,,10423384.0,,6.7,35.07043839,,
Afghanistan,2010,60.702,560.6215054631456,28284089.0,103.48560333252,4.0,46.42438889,,14.362441471073724
United Arab Emirates,2004,80.272,33376.715229520916,4428967.0,110.694122314453,30.1313,821.74920654,,9.566436637670565
Ghana,1990,55.395,382.5424636835398,15394648.0,65.1150131225586,0.0,,,3.32881788321653
China,1996,70.823,713.3373878116568,1217550000.0,110.509910583496,0.0131,,,9.97619992053447
Bahrain,2015,80.338,23734.05511430191,1370322.0,100.237015471325,93.4783,1128.24291992,,2.5078720526761487
Tajikistan,2003,65.874,233.5812484528902,6658575.0,97.4546966552734,0.0645838,10.97546482,97.5253222351089,10.9999990780572
Guyana,2016,68.069,5870.878237598348,763548.0,,35.66,235.91662598,,3.80745626378814
IDA blend,2006,57.701620308769314,1149.0529377995113,458394453.0,85.2822723388672,5.4,43.26176746283078,61.0397911071777,5.722500907301281
World,2008,70.00347392806421,9403.728196914151,6830513541.0,102.902557373047,22.8,854.0389932418014,83.4791564941406,2.0739527261911803
Dominica,2006,72.007,6055.78109574854,68806.0,102.460342407227,39.3982,271.24331665,,4.400774798120594
Japan,2001,81.41634146341464,34406.18246380916,127149000.0,,38.5321,2488.65185547,,0.3861034261420286
Tonga,2016,71.951,3987.986188370427,105524.0,,39.95,202.96311951,97.1500015258789,6.598698794179583
Togo,2009,56.927,720.694168794129,6551865.0,121.990951538086,2.6,28.3035717,57.0900001525879,5.453823992626667
San Marino,1999,80.2,41931.79514884075,26459.0,,42.8,,,9.049360146252283
Guyana,2017,68.543,6178.665043729804,768479.0,,42.7,266.86364746,,3.7344915457128423
"Micronesia, Fed. Sts.",2000,64.317,2081.9660133518973,112044.0,,3.73486,161.47862244,,4.833903786171106
Liberia,2012,59.785,638.3687514620826,4373043.0,,2.6,49.88091278,,7.993814445553667
Burundi,2004,52.217,125.19496518453332,7310656.0,79.2554397583008,0.34906,8.88248062,,4.833657768094525
Uzbekistan,1997,65.028,620.5912958136596,23758960.0,,0.0105,,,5.199999996564017
Sint Maarten (Dutch part),2017,75.455,34701.30584944681,38996.0,,,,,-7.5352139988242754
Upper middle income,2009,73.50300152533872,4708.71336342617,2553016162.0,107.321228027344,25.8,255.50631442598737,93.6620635986328,3.541910573419287
Tuvalu,2012,65.079,3598.461630910534,10934.0,,18.7,473.34634399,,-2.1276595744680833
Bangladesh,2019,72.625,2129.7989695460574,164913055.0,,30.4,47.84217072,74.6800003051758,7.881915151177225
Gibraltar,2019,83.183,,35494.0,112.325038880249,,,,
World,2000,67.6497257264509,5496.486022896207,6161884811.0,99.119873046875,,475.74480977570704,81.116340637207,4.542101987504239
Mauritius,1997,70.40487804878049,3695.736688443267,1148284.0,,0.476,,,5.687477418866351
"Egypt, Arab Rep.",2020,69.79,3511.1138102637947,109315124.0,95.6433012164233,71.9142,148.35269165,,3.5501648378683797
Other small states,1998,65.02521574486005,4622.04296158061,9746302.0,99.400993347168,,,77.7967300415039,3.461722304224523
Spain,2015,82.83170731707318,25982.44161977755,46422303.0,102.144233703613,78.6896,2349.54663086,98.1399993896484,4.060866724738659
Guatemala,1993,62.442,1165.674427162245,9779761.0,86.3377304077148,,,,3.927131945040245
Fragile and conflict affected situations,1999,54.90340363162285,656.8618747937036,607064140.0,73.2478179931641,,,63.5670318603516,3.1058282863416338
"Korea, Rep.",2010,80.11707317073171,23079.26012577353,49554112.0,100.80436706543,83.7,1413.15209961,,6.8048249178367115
Timor-Leste,1997,48.968,348.86424098108995,917184.0,,,,,3.9999940052356777
Sub-Saharan Africa,2012,58.22811901318132,1800.1891735691574,944970310.0,96.5240173339844,9.2,91.86943781273423,62.2378616333008,3.2794548242538752
Bosnia and Herzegovina,2002,75.994,1606.546722433624,4188002.0,,2.64827,118.87058258,,5.027444207339826
Mali,2019,59.217,971.9493186380917,21068405.0,,24.9603,31.4089489,,4.999999116997046
Guatemala,1999,66.634,1603.6477614493433,11422965.0,96.8086395263672,0.5930000000000001,,,3.847062188905099
Costa Rica,1992,76.385,2612.387564537369,3284258.0,,0.00111,,,9.201103732773603
East Asia & Pacific (IDA & IBRD countries),1991,67.52381039082084,451.2852750779552,1604095270.0,114.102569580078,,,81.0308685302734,8.091576995571458
Fragile and conflict affected situations,2003,56.44692545657918,702.4032636940934,667644273.0,81.6445083618164,,30.07513296788254,63.031421661377,1.1047729992612574
Kuwait,2012,78.39502439024392,52155.22254604792,3337109.0,101.201070548063,70.45,1216.8684082,95.5100021362305,6.625875037015845
"Middle East, North Africa, Afghanistan & Pakistan",2019,71.24386950425759,5371.4898716516645,742714463.0,91.8066787719727,46.0,274.67354939314066,72.9030990600586,1.4860109423223091
St. Vincent and the Grenadines,2019,70.994,8740.594252320614,104167.0,,59.5763,372.05615234,,0.6684284810842342
Denmark,1993,75.1168292682927,27581.72410974587,5188628.0,,0.5780000000000001,,,-0.078900412805325
Niger,2012,57.987,528.5101044696552,17836769.0,67.1548957778323,1.05,22.71487427,30.5599994659424,10.54894457634461
Liberia,2017,60.777,699.2690957274035,4848925.0,79.5952338903314,16.3,71.56608582,,2.455155920122394
Aruba,2019,76.019,31096.205073867608,109203.0,108.025001525879,,,,-2.232442026518683
"Yemen, Rep.",1990,58.528,910.4224659607484,13887862.0,,0.0,,,
Belgium,1997,77.37073170731709,24820.93805038961,10181245.0,,4.9399999999999995,,,3.793671655414371
Russian Federation,2008,67.94926829268293,11635.2841796875,142742366.0,95.3222122192383,32.0,606.77508545,,5.199969264049571
United Arab Emirates,2011,81.898,50789.05054075504,7104538.0,,78.0,1787.59997559,,6.216121816643707
Luxembourg,1990,74.77548780487805,33465.47820791899,381850.0,,0.0,,,5.31993336839281
Fiji,2001,66.205,1944.9974146090017,849596.0,101.234352111816,1.85798,61.49855804,,2.0000001467520576
Upper middle income,2006,72.57386913755523,3261.314383442984,2493333038.0,105.909767150879,12.5,166.66568552845098,91.8390808105469,8.619035224542188
Dominica,2012,71.391,7528.510019901552,69118.0,108.432130011989,49.8,407.42053223,,-0.1573917931422102
Haiti,2004,58.517,683.1852981552732,8910263.0,,5.40126,24.0406456,,-1.3178567596495014
Syrian Arab Republic,1998,70.237,960.8375049277256,15820413.0,101.310081481934,0.0636999999999999,,,6.78530452433867
Antigua and Barbuda,1996,73.839,9756.08717951992,69612.0,,2.86,,,6.6049448827643005
Lower middle income,2004,63.30166753451347,721.1592547832798,2295275996.0,99.8753509521484,,29.802157459681244,66.1084289550781,7.0955591034094425
OECD members,2003,77.42603554910987,26045.496706345337,1229012217.0,103.753021240234,,2731.773381374777,,2.041084914801573
Bahrain,2016,80.407,23800.001440631015,1423726.0,99.8968591364868,98.0,1095.92541504,,3.81499327422425
United States,2005,77.48780487804878,44123.39964700257,295516599.0,101.8740234375,67.9681,6428.60205078,,3.4835499354455948
Morocco,1994,64.346,1358.79443359375,26000822.0,72.2141418457031,,,41.5900001525879,10.588000416128622
IDA & IBRD total,2019,71.39427438590437,5169.58132257986,6594502842.0,98.9152526855469,46.6,269.5570858671469,84.6522598266602,4.036007543162995
Central Europe and the Baltics,2019,77.2659141936307,16551.848891734426,101864274.0,95.8953704833984,,1091.7596473616654,99.4357528686523,4.026711247434591
Jamaica,1992,71.816,1458.1014689263498,2424701.0,,,,,1.95554250245047
Switzerland,2014,83.19756097560976,88724.99107356092,8188649.0,102.470817565918,83.6173,9550.45507813,,2.3498814150017893
Early-demographic dividend,2000,64.21960982849339,1346.075445512744,2509431470.0,96.5262908935547,,63.381669149513186,68.4427719116211,4.371125417718076
Australia,1995,77.82926829268294,20448.12196858736,18004882.0,,2.76,,,3.8859262346009302
Poland,2003,74.59756097560977,5720.81366178104,38204570.0,100.183227539062,24.87,339.33520508,,3.523371172348334
"Gambia, The",2018,64.034,696.2198069606148,2399632.0,91.4803276676529,28.3,22.5376339,53.1599998474121,7.234890332585792
China,1994,69.835,475.6778744483691,1191835000.0,111.16951751709,0.00117,,,13.072709163159942
Small states,2010,69.69331189136938,9773.346145880012,17575200.0,106.191856384277,32.0,606.1418683555517,84.1107482910156,2.291147621655099
Costa Rica,2004,78.512,4431.011720784304,4200078.0,109.149803161621,20.7923,293.77548218,,4.424599596545036
Caribbean small states,2002,68.89971390187509,6903.257810409764,4018796.0,96.4758224487305,,325.19772226006756,89.1533126831055,4.0294055836281615
India,1994,60.237,347.73421473994017,941163767.0,,0.00107,,,6.658924070284343
India,1992,59.445,319.1824726263153,902957070.0,,0.000111,,,5.48239602040357
Andorra,2000,81.863,21810.248743141387,65685.0,,10.5388,1295.08508301,,3.528362361223884
Turkiye,1991,68.287,2649.2725997443945,57009887.0,,,,,0.7202790356100479
Burundi,1990,45.184,202.6294461762974,5587052.0,62.5858917236328,0.0,,37.3800010681152,3.4998221361125275
Early-demographic dividend,1990,60.638326132504275,937.5697265385872,2044241467.0,89.2943496704102,,,58.4152488708496,5.043797190166259
Namibia,2009,55.347,4302.913741483761,2077394.0,116.96800994873,6.5,384.44067383,,0.2959709140010886
Romania,1995,69.4560975609756,1650.0492236520076,22684270.0,,0.075,,,6.233511483713514
Comoros,2007,61.475,1289.7363105636107,616927.0,96.8090896606445,2.5,69.87202454,,0.8000423489553867
Russian Federation,2020,71.3387804878049,10108.3271484375,145245148.0,101.731047648404,84.9947,814.94451904,,-2.653654501027731
Bhutan,2018,71.711,3400.204172453423,759759.0,99.3060254263897,63.5,102.01222992,,3.501871857327373
Chad,1996,47.551,216.91254105648449,7410108.0,47.8558883666992,,,,2.2144730346743415
Latvia,2015,74.48048780487805,13321.975314061565,1977527.0,99.3933181762695,79.2006,775.86431885,,3.783367120849718
Sao Tome and Principe,2018,67.602,1825.5997175396567,210187.0,,38.0,108.87628937,,4.378128082649724
Cyprus,2007,79.798,31244.87890625,1072714.0,100.688270568848,40.77,1694.27185059,,5.09822614854798
El Salvador,2008,70.138,2983.2482957797565,6029297.0,113.391387939453,10.08,253.45413208,83.9499969482422,2.1544029828276763
Afghanistan,1994,50.969,,16250794.0,44.7888412475586,,,,
Armenia,2013,74.62195121951221,3680.1669215888583,3022000.0,95.8742927261572,41.9,392.85253906,,3.299999999999997
Libya,2012,72.188,14975.890279514448,6179328.0,,15.2,592.46356201,,86.82674843957844
"Korea, Dem. People's Rep.",2003,69.399,,24090380.0,,0.0,,,
"Korea, Dem. People's Rep.",2016,72.971,,25698326.0,,,,,
Belgium,2007,79.7829268292683,44319.16544881302,10625700.0,102.451301574707,66.7604,4064.07568359,,3.6769246251580223
Barbados,1994,73.755,8223.166811817186,261620.0,,,,,2.01078255047598
Russian Federation,2012,70.07219512195124,15401.8515625,143378447.0,97.262229693837,66.0,755.48553467,,4.024086157469213
Finland,1999,77.29121951219513,26180.41285623488,5165474.0,,32.300000000000004,,,4.389280703746692
Burundi,2000,47.617,134.53786175238898,6470194.0,59.2368316650391,0.0772484,5.67927122,59.2999992370605,-0.8568640584241507
Sub-Saharan Africa (excluding high income),2019,60.60659128950756,1705.2146304761488,1023480610.0,97.097526550293,26.0,81.39950465115673,67.7212905883789,2.418589163351939
South Africa,1997,60.538,3700.235547898668,45666838.0,98.2605972290039,1.63,,,2.6000000014634708
Kiribati,1997,63.797,953.1629983849406,84147.0,115.385620117188,,,,1.177133095439558
Fiji,1996,66.202,2648.3276626399957,803789.0,99.5344467163086,0.0644,,,4.8000004302096215
IDA & IBRD total,1992,63.25405651475109,902.9333816874592,4491324220.0,95.2431869506836,,,70.6597366333008,1.6471526929973097
Germany,2011,80.43658536585367,47646.58204314298,80274983.0,104.415718078613,81.27,5037.49169922,,3.7579688448734743
"Macao SAR, China",2004,80.99268292682929,23407.19936921936,454700.0,105.103332519531,31.4841,,,26.63098454486088
Argentina,1994,72.732,7437.562423275942,34613491.0,111.172019958496,0.0437,,,5.836200703685265
Timor-Leste,1999,45.246,269.9873127613973,834697.0,,,,,-35.45243122513317
El Salvador,2005,69.336,2447.3914084539406,6005578.0,117.893600463867,4.2,225.17417908,,2.68083009363194
French Polynesia,2010,81.141,22494.80670618603,270580.0,,49.0,,,-2.466064189817402
Northern Mariana Islands,1995,71.938,,48176.0,,,,,
India,2015,69.326,1583.998159079848,1328024498.0,113.541786193848,14.9,58.12401581,,7.996253785714714
Post-demographic dividend,2018,80.74428266470343,45528.32681088682,1111377470.0,101.205238342285,,5714.048220130465,,2.2454197947416645
Iraq,2002,65.724,1266.1596127509445,26006559.0,,0.5,,,-8.203704811871745
Thailand,1991,69.132,1765.622673595285,55637434.0,,5.22e-05,,,8.558260321242301
Norway,2010,80.99756097560977,88163.2085931423,4889252.0,99.6255111694336,93.39,7859.51611328,,0.7870518614940778
Africa Eastern and Southern,1996,51.353189836073774,747.0696739165732,366138524.0,74.5785598754883,,,60.3634490966797,5.454335030570178
Maldives,1994,66.197,1419.392765134082,250822.0,125.378608703613,0.0,,,7.7494862452091695
Channel Islands,2004,79.8,56259.53442263336,152039.0,,,,,
Portugal,2003,77.21951219512196,15797.782134027591,10458821.0,115.237442016602,29.67,1443.37792969,,-0.9305210403248908
Post-demographic dividend,2008,79.14562405909466,40864.24266476142,1065603711.0,103.070198059082,,4503.385316860314,,0.3489012991699525
Greenland,1998,66.15707317073172,20496.57878355897,56100.0,,14.7,,,7.757981744825514
Botswana,2009,58.297,5082.933883324043,1990673.0,111.213661193848,6.15,336.53146362,,-14.144234616342333
Grenada,2015,75.037,8694.12438005692,114676.0,111.623080116231,52.5,404.00680542,,6.44522314693144
Turkiye,1993,69.018,3057.9373748042212,58999167.0,,0.0084599999999999,,,7.651265203015086
Lebanon,2013,78.037,8162.379293613964,5743436.0,86.8028638212504,70.5,576.87176514,,3.8278734986016048
Sweden,1994,78.65024390243903,26045.814892770133,8780745.0,,3.4099999999999997,,,4.015654943614379
Slovenia,2009,78.97073170731707,24501.78972904253,2039669.0,97.7083587646484,64.0,2125.05688477,,-7.59058614046387
Antigua and Barbuda,2007,75.72,18204.51240430678,81704.0,116.446899414062,34.0,714.27496338,,9.315182723156852
Uganda,2004,53.699,292.38185796262013,27154515.0,127.906692504883,0.719971,18.60707474,,6.807233343618833
Gabon,2015,66.336,7047.126546343554,2040989.0,,45.7845,187.27270508,,3.878899395078903
France,2019,82.8268292682927,40408.28485747505,67382061.0,102.447647094727,83.3397,4508.76074219,,2.0274464641923657
Djibouti,1990,55.469,780.4977193607252,579538.0,,0.0,,,
Sint Maarten (Dutch part),1998,73.9,,31193.0,,,,,
Maldives,2013,77.847,8236.081779441261,400070.0,95.7687484324053,44.1,671.65325928,,6.974962268304637
Sint Maarten (Dutch part),2004,74.618,,31690.0,,,,,
Sub-Saharan Africa,1998,50.56604778449025,876.2662826953131,645803591.0,76.6755905151367,,,56.8311805725098,2.5100045869474172
"Congo, Dem. Rep.",2017,59.495,436.58453468738486,87083398.0,,8.6199,18.14648819,,3.726947658830099
Tuvalu,1990,61.643,1084.6670722169863,8798.0,94.3609008789062,0.0,,,15.376000000000031
Lebanon,2009,77.262,7090.854938566208,4992287.0,85.3689270019531,30.14,496.88284302,91.1800003051758,10.232155577776012
Lebanon,2020,76.299,5561.19166950397,5702398.0,76.1016961624784,82.0665,518.296875,,-21.399899691432125
Niger,2020,59.89,579.5124957582361,23717613.0,,17.0375,35.75509644,,3.5506410943689133
European Union,1997,76.24454927286085,18093.626326944912,427547651.0,,,,,2.6848330596223917
Central African Republic,2006,48.687,333.94251990303104,4377579.0,56.7010307312012,0.311159,15.15495491,,4.7710854304410475
St. Kitts and Nevis,1992,66.339,5947.1211356266,40715.0,110.355346679688,,,,4.268973825429853
Sub-Saharan Africa (excluding high income),2006,54.49711533746989,1340.6565953901022,720481278.0,92.0802993774414,2.8,70.19099205193758,58.0251502990723,5.92793002246556
Monaco,1991,79.749,80997.25209248715,30625.0,137.335403442383,,,,1.0151291129615745
Europe & Central Asia (IDA & IBRD countries),2008,70.54516414056764,8939.982906475028,439732746.0,99.3947906494141,28.2,485.8769885118711,97.7522125244141,4.470854669347119
Mongolia,2002,63.54024390243902,570.2492132483989,2449027.0,102.581352233887,2.03957,30.67812347,,4.7329784659011125
Lebanon,2002,74.836,4290.852838032664,4463504.0,85.5243682861328,7.0,391.74139404,,3.423149828437815
Northern Mariana Islands,1990,70.038,,43342.0,,0.0,,,
El Salvador,1994,64.47,1343.9290572543953,5714129.0,,,,,4.692061726678702
Philippines,2002,67.886,1014.9087932010624,83068889.0,102.620742797852,4.33228,26.76997948,,3.716255001583832
Tuvalu,2010,64.834,3024.8170790570994,10614.0,,14.6,465.0112915,,-2.2222222222222285
Dominican Republic,2016,72.889,7160.442009823075,10551430.0,110.70487684674,63.8709,328.36526489,93.7799987792969,6.719740786812949
Africa Western and Central,2016,56.39245185073669,1630.0394468112083,429454743.0,86.6979904174805,19.9,61.4480888061839,55.8716201782227,0.1941774894141446
Moldova,2012,70.344,3044.8084324814986,2860324.0,93.7979704671729,34.65,223.61895752,,-0.5897339547625791
Italy,2002,80.22926829268295,22451.396437936848,57089824.0,102.743858337402,28.04,1762.53759766,,0.26992966378873
Guatemala,1990,61.767,847.6885618303594,9024773.0,77.8762588500977,0.0,,,3.1025631755758667
Mexico,2014,74.404,11391.377351024405,119784261.0,108.573143005371,44.3857,609.82232666,94.5599975585938,2.5037634986289135
Vanuatu,1995,68.104,1491.7896700461747,167137.0,,,,,1.003945041490951
Chile,1990,73.675,2487.76829657299,13437176.0,,0.0,,,3.598723046917442
British Virgin Islands,2001,74.831,,20796.0,108.271560668945,,,,
Arab World,2006,68.49126523878118,4355.087621868792,330526310.0,91.5258178710938,,153.23635850338437,69.2106704711914,6.28242617046746
North America,2015,79.00362546545425,55534.45702915745,357583083.0,100.262733459473,76.1,8747.455125815222,,2.7611045598068955
Panama,2000,73.443,3975.093086595032,3010369.0,104.723449707031,6.5548,300.66052246,91.9000015258789,4.209005478653751
French Polynesia,2013,81.935,21955.63292640951,274728.0,,56.8,,,0.3988014143469343
Chad,2020,53.082,866.9478148904094,17224679.0,,8.34311,37.73088074,,-0.4088943632553565
Kazakhstan,1990,65.701,1570.0088311259071,17154054.0,111.816337585449,0.0,,,
European Union,2010,79.63543079238869,33122.55826746133,442088310.0,101.965263366699,,3270.2790726174326,,2.1845195020449637
Azerbaijan,1991,62.544,734.9442328056881,7271300.0,,,,,-0.7000001756995715
"Egypt, Arab Rep.",1992,63.585,680.7992386455101,61480660.0,80.5505599975586,,,,4.472859184081841
Tanzania,2014,63.364,1022.74841308594,50351512.0,85.9364790514687,7.0,39.85456848,79.895395421312,6.732461868324833
Madagascar,2013,63.161,515.3015893618319,24109290.0,136.436484265628,3.0,19.33186913,,2.3003762280072664
Haiti,2003,59.44,578.9952910797085,8759912.0,,1.64736,18.60943604,58.7400016784668,3.48077973188326
Least developed countries: UN classification,2020,64.83235854173233,1088.7049085651304,1083636132.0,103.261260986328,25.0,42.788509813403365,66.4538269042969,-0.0998965241378897
Europe & Central Asia (IDA & IBRD countries),1990,68.8738472388555,2377.6546638100863,430990546.0,,,,95.5053405761719,-1.4576145409635188
Bangladesh,2000,62.049,396.6707302497512,134544304.0,,0.0710394,8.27585602,,5.293294718925324
Central Europe and the Baltics,2007,74.25064872107684,11997.346924709653,105378748.0,100.405372619629,,729.7216737570652,,6.338837747427647
World,2020,72.18222394638734,10963.175642236369,7855075060.0,99.6324920654297,58.6,1158.0709298581446,86.9843063354492,-2.849082346706737
Libya,2007,71.788,11144.94484134354,6104380.0,,4.722,269.63085938,,6.229982785618375
IDA blend,2003,56.63591263059358,712.3849054758632,425311302.0,83.5680923461914,,27.38075274495757,60.0833892822266,4.523608740045603
Switzerland,2010,82.24634146341465,76531.37281822969,7824909.0,103.392906188965,83.9,7695.68798828,,3.24339715656356
Europe & Central Asia (excluding high income),2018,74.59766981133065,5952.250029906104,246659127.0,98.02734375,65.7,281.586252224146,98.6577835083008,3.4973983676072464
Mauritania,1998,59.89,821.2663785519374,2474651.0,80.7735366821289,0.0406,,,2.777804797370109
OECD members,2006,78.2501352258837,31673.81219245759,1255746646.0,104.563491821289,,3339.161858729081,,3.048151106359967
Lao PDR,2004,60.08,409.29629828411726,5781626.0,108.649421691895,0.361434,16.23278809,,6.3576954800823415
Sri Lanka,1997,69.934,827.0357560586306,18248200.0,,0.1619999999999999,,,6.405399695712859
East Asia & Pacific,2008,73.84816299439966,6547.770331635348,2183472438.0,105.375160217285,25.2,375.8225891850192,93.8185882568359,4.435970154727187
Nauru,2015,60.897,7703.431499439229,10954.0,99.080157695014,,979.76556396,,2.698017273675106
Panama,2014,77.365,13213.198963747343,3892101.0,99.132606826684,44.9238,919.2946167,,4.625813755655514
"Congo, Dem. Rep.",2009,55.798,280.7980515264983,66412044.0,91.9076995849609,0.56,12.75762081,,2.855064010114845
Mauritania,1992,58.568,1036.4743780857648,2088135.0,53.9294586181641,,,,1.8741257364961967
Antigua and Barbuda,2018,77.132,18273.427068491183,90926.0,112.740837097168,72.9637,856.37127686,,6.712004871597259
Comoros,2014,64.143,1615.7171846020924,711503.0,113.579839227082,6.98,84.63935852,73.7981579213275,3.895693289512153
Tanzania,2007,59.26,543.198303222656,41435512.0,108.751991271973,1.6,36.23610306,,6.768535202937159
"Iran, Islamic Rep.",2008,73.683,5377.411507255866,75514204.0,99.2127914428711,12.02,288.85775757,82.9599990844727,0.2508565525110526
Marshall Islands,2002,63.848,2566.067087992222,51425.0,117.119171142578,2.33544,309.72741699,,3.635790150490408
Haiti,1998,57.137,465.36330625905066,8002143.0,115.842430114746,0.024,,,2.18184032957123
Costa Rica,2019,80.296,12884.68599519475,4999553.0,108.828872680664,81.2026,930.43511963,,2.417511817625126
Mozambique,1992,45.095,205.5852160620939,13613316.0,63.6998901367188,,,,-7.576647248800967
East Asia & Pacific (IDA & IBRD countries),2005,72.440234089532,1673.193450773611,1874487158.0,105.609703063965,8.4,65.0310899593706,92.1205902099609,10.048960700440006
Luxembourg,2008,80.53902439024391,120422.1379341569,488650.0,99.1816101074219,82.23,7578.74951172,,-0.3001756249368412
Rwanda,2003,53.529,249.0122749822519,8586875.0,123.162269592285,0.356918,17.25927353,,2.202387511396026
Ethiopia,2011,60.595,343.0249423518872,93149970.0,90.6282577514648,1.1,14.62286568,,11.178296227164168
Heavily indebted poor countries (HIPC),2005,55.77738097341728,519.5291523381569,555358929.0,87.9679794311523,,24.769987546229565,53.7808799743652,5.662330827567018
Andorra,1999,81.55,18875.28691339804,65710.0,,7.64,,,4.099078921779295
Vanuatu,2014,70.043,2973.09026493408,260240.0,,18.8,108.22322083,,2.5750403162877973
Nauru,1993,59.761,4310.244332986227,10102.0,,,,,-16.1173730227664
Tuvalu,2011,64.96,3636.081399897922,10780.0,,16.5,501.53479004,,6.818181818181813
East Asia & Pacific,1992,69.06510627254217,3167.8619274410694,1869074614.0,112.360206604004,,,82.3266296386719,4.266925741782714
Latvia,2020,75.18536585365854,17564.232154935427,1900449.0,99.8328475952148,88.898,1313.35412598,,-3.4692275078055417
Burundi,2006,53.962,161.89275564031908,7865547.0,107.597122192383,0.657593,14.10514736,,5.413807144914443
Cambodia,2014,69.117,1431.5639646999336,15396772.0,108.942219609284,14.0,72.69956207,78.0599975585938,8.000320746185665
Africa Eastern and Southern,2002,53.20674433430259,625.9988161663439,427820358.0,83.9098205566406,,34.967108409350246,63.8376197814941,3.8338481397829582
IDA only,1998,55.35659419953428,343.4352903774829,704912232.0,76.6438293457031,,,53.3423805236816,4.1586954988212455
Latin America & the Caribbean (IDA & IBRD countries),2001,70.99523663640325,4222.975958667407,511809816.0,115.187141418457,,275.5802122084938,88.8449783325195,0.2273830878772145
Turkmenistan,1993,63.586,788.418914207107,4032407.0,,,,,1.5000001739180675
Maldives,2015,78.607,9644.906550281454,428154.0,99.0061090225564,54.462,837.47290039,,3.868135335713802
High income,2001,76.31476643159259,22061.970110125018,1262093741.0,103.25431060791,,2189.89479668301,,1.5957781465115062
Cabo Verde,2007,71.487,3324.5767521249763,496190.0,110.927947998047,8.28322,127.73626709,,15.17068797355168
Kosovo,2013,76.336,3704.5587278167186,1818119.0,,,,,5.3407991190027815
Peru,2011,73.327,5861.3579364524485,29304086.0,109.572143554688,36.01,264.46487427,,6.327192401611171
Belarus,2003,68.55365853658539,1819.5265311469911,9796749.0,105.365631103516,,108.51013947,,7.043192499274369
South Asia,1999,62.29462753995825,437.93625384754546,1214263809.0,96.4870529174805,,,58.7278518676758,8.208555283197128
Indonesia,2008,68.085,2124.5548392061796,240157903.0,109.333679199219,7.91748,59.24273682,92.1900024414062,6.013703600091233
Russian Federation,2018,72.66219512195121,11211.8876953125,145398106.0,102.018364437962,80.8647,606.11401367,,2.8072454105960105
Liechtenstein,2016,82.25853658536586,165375.4913962594,37716.0,105.491020202637,98.0939,,,
Libya,1992,69.974,7302.689086792258,4640352.0,,,,,-2.712274079543093
Tuvalu,2001,63.709,1456.78409421177,9586.0,101.205673217773,5.7,261.71032715,,0.0
Mali,2000,50.605,256.19955497824145,11559290.0,52.9354515075684,0.142546,14.00467396,,-0.0608349718130512
Moldova,2002,67.793,570.7998661882931,2911385.0,,3.78724,33.9242363,,7.799999657738326
Switzerland,2003,80.53658536585368,49335.7456291067,7339001.0,104.157531738281,65.1,5018.52734375,,-0.0323984255438887
Europe & Central Asia (excluding high income),2008,70.9743175160426,6169.1687857604675,226524480.0,100.993759155273,20.6,322.5810420169623,96.0156402587891,3.047592664935067
New Caledonia,2003,74.5,20768.10614888481,236678.0,,26.4083,,,
Eritrea,2009,63.203,642.9257228800705,2887885.0,77.9211807250977,0.54,24.35102463,,3.876501527542103
Arab World,2014,70.53506663102809,7311.289968943475,400231008.0,87.7741394042969,,325.29696948842354,76.3133087158203,2.589732858206943
North America,2002,77.19193587685865,36652.00312785095,319046534.0,99.8392486572266,,5014.026156563258,,1.8012474052329992
"Venezuela, RB",2012,73.086,12901.417158227414,29553826.0,100.787887573242,49.0501,,95.9871889937429,5.62595697508641
New Zealand,2017,81.85853658536587,42950.38417111379,4813600.0,98.4804382324219,87.7,3849.74169922,,3.378732194707652
Hungary,2018,76.0658536585366,16605.05705118868,9706964.0,96.7522125244141,76.0744,1080.44775391,,5.60613813768876
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2011,68.62996358248631,3234.882598840261,585763053.0,,16.7,157.63440334936084,,-0.4431131241830428
Romania,2015,74.91219512195123,8977.017481581965,19815616.0,89.0534133911133,55.7632,442.24038696,,3.157036054385401
Dominica,2003,71.942,5447.440114962842,68531.0,107.957481384277,23.6204,242.78863525,,5.804954686295332
Slovenia,1999,75.00975609756098,11401.490679090928,1983045.0,,12.6,,,5.26800700427259
Argentina,2005,75.231,5067.653422932756,39216789.0,114.580780029297,17.7206,389.34667969,,8.851659920134367
Channel Islands,2001,79.0,41873.74061461271,148850.0,,,,,
Estonia,2017,78.09268292682927,20851.522349686096,1317384.0,97.2500534057617,88.1025,1350.12646484,,5.634672489639911
Estonia,1995,67.54390243902438,3134.3897534540665,1436634.0,,2.78,,,4.526681792188114
Belize,1995,69.484,4012.079590097283,204146.0,120.450706481934,0.0453999999999999,,,0.7329272520180297
IDA blend,2001,55.889906446422,602.9845064774173,404662385.0,81.8082962036133,,19.220916591613623,58.1937294006348,3.9691794124008055
Upper middle income,2007,72.91279675085796,3981.317614089365,2512165159.0,107.400169372559,16.6,200.21880351678072,92.8469696044922,9.430767511024117
South Asia,1994,60.07843597857868,342.7231116843968,1101305517.0,,,,50.1472816467285,6.367326239291373
West Bank and Gaza,2012,73.722,3067.438727356144,3979998.0,94.7061306249874,43.4,298.34082031,95.6699981689453,6.09645656326154
South Sudan,2006,54.653,,7976526.0,,,,,
