Property Name,Portfolio Manager ID,Portfolio Manager Meter ID,Meter Name,Meter Type,Meter Consumption ID,Start Date,End Date,Usage/Quantity,Usage Units,Cost ($)
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539639,2022-03-01 00:00:00,2022-04-01 00:00:00,98261.85,kWh (thousand Watt-hours),13691.2
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539640,2022-04-01 00:00:00,2022-05-01 00:00:00,69909.6,kWh (thousand Watt-hours),9802.9
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539641,2022-05-01 00:00:00,2022-06-01 00:00:00,47052.44,kWh (thousand Watt-hours),6767.62
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539642,2022-06-01 00:00:00,2022-07-01 00:00:00,39851.11,kWh (thousand Watt-hours),6659.65
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539643,2022-07-01 00:00:00,2022-08-01 00:00:00,44598.76,kWh (thousand Watt-hours),8479.79
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539644,2022-08-01 00:00:00,2022-09-01 00:00:00,45187.99,kWh (thousand Watt-hours),8044.34
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539645,2022-09-01 00:00:00,2022-10-01 00:00:00,42457.2,kWh (thousand Watt-hours),6241.97
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539646,2022-10-01 00:00:00,2022-11-01 00:00:00,52527.0,kWh (thousand Watt-hours),5857.8
Keele Subway Stn,35000705,190190807,AUTO_Keele Subway Stn-Electric,Electric - Grid,8451539647,2022-11-01 00:00:00,2022-12-01 00:00:00,75048.23,kWh (thousand Watt-hours),10016.13
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544067,2022-01-01 00:00:00,2022-02-01 00:00:00,0.0,cm (cubic meters),56.37
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544068,2022-02-01 00:00:00,2022-03-01 00:00:00,0.0,cm (cubic meters),48.71
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544069,2022-03-01 00:00:00,2022-04-01 00:00:00,0.0,cm (cubic meters),56.25
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544070,2022-04-01 00:00:00,2022-05-01 00:00:00,0.0,cm (cubic meters),53.71
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544071,2022-05-01 00:00:00,2022-06-01 00:00:00,0.0,cm (cubic meters),52.29
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544072,2022-06-01 00:00:00,2022-07-01 00:00:00,0.0,cm (cubic meters),52.73
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544073,2022-07-01 00:00:00,2022-08-01 00:00:00,0.0,cm (cubic meters),51.13
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544074,2022-08-01 00:00:00,2022-09-01 00:00:00,0.0,cm (cubic meters),53.89
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544075,2022-09-01 00:00:00,2022-10-01 00:00:00,0.0,cm (cubic meters),54.81
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544076,2022-10-01 00:00:00,2022-11-01 00:00:00,0.0,cm (cubic meters),58.73
Keelesdale Park,34999826,190190811,AUTO_Keelesdale Park-Natural Gas,Natural Gas,8451544077,2022-11-01 00:00:00,2022-12-01 00:00:00,0.0,cm (cubic meters),50.78
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544053,2022-01-01 00:00:00,2022-02-01 00:00:00,2464.84,kWh (thousand Watt-hours),1724.26
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544054,2022-02-01 00:00:00,2022-03-01 00:00:00,2219.65,kWh (thousand Watt-hours),745.6
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544055,2022-03-01 00:00:00,2022-04-01 00:00:00,2254.46,kWh (thousand Watt-hours),736.41
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544056,2022-04-01 00:00:00,2022-05-01 00:00:00,2653.8,kWh (thousand Watt-hours),787.38
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544057,2022-05-01 00:00:00,2022-06-01 00:00:00,7563.52,kWh (thousand Watt-hours),1571.64
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544058,2022-06-01 00:00:00,2022-06-09 00:00:00,7929.9,kWh (thousand Watt-hours),1362.33
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544059,2022-07-01 00:00:00,2022-08-01 00:00:00,8598.92,kWh (thousand Watt-hours),1440.91
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544060,2022-08-01 00:00:00,2022-09-01 00:00:00,9583.6,kWh (thousand Watt-hours),1568.13
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544061,2022-09-01 00:00:00,2022-10-01 00:00:00,7622.38,kWh (thousand Watt-hours),1210.34
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544062,2022-10-01 00:00:00,2022-11-01 00:00:00,6918.88,kWh (thousand Watt-hours),1075.16
Keelesdale Park,34999826,190190812,AUTO_Keelesdale Park-Electric,Electric - Grid,8451544063,2022-11-01 00:00:00,2022-11-14 00:00:00,2531.07,kWh (thousand Watt-hours),489.63
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529977,2022-01-01 00:00:00,2022-02-01 00:00:00,4561.57,kLbs. (thousand pounds),211974.57
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529978,2022-02-01 00:00:00,2022-03-01 00:00:00,3832.44,kLbs. (thousand pounds),177834.28
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529979,2022-03-01 00:00:00,2022-04-01 00:00:00,3448.74,kLbs. (thousand pounds),160327.19
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529980,2022-04-01 00:00:00,2022-05-01 00:00:00,2414.91,kLbs. (thousand pounds),115941.19
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529981,2022-05-01 00:00:00,2022-06-01 00:00:00,1317.53,kLbs. (thousand pounds),63923.7
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529982,2022-06-01 00:00:00,2022-07-01 00:00:00,926.64,kLbs. (thousand pounds),45555.93
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529983,2022-07-01 00:00:00,2022-08-01 00:00:00,643.35,kLbs. (thousand pounds),31682.74
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529984,2022-08-01 00:00:00,2022-09-01 00:00:00,681.57,kLbs. (thousand pounds),33658.6
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529985,2022-09-01 00:00:00,2022-10-01 00:00:00,765.89,kLbs. (thousand pounds),37559.93
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529986,2022-10-01 00:00:00,2022-11-01 00:00:00,1531.99,kLbs. (thousand pounds),75489.24
Metro Hall,34999123,190077547,AUTO_Metro Hall-Steam,District Steam,8451529987,2022-11-01 00:00:00,2022-12-01 00:00:00,2488.43,kLbs. (thousand pounds),162755.2
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529989,2022-01-01 00:00:00,2022-02-01 00:00:00,90805.05,ton hours,21804.57
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529990,2022-02-01 00:00:00,2022-03-01 00:00:00,78802.85,ton hours,18922.53
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529991,2022-03-01 00:00:00,2022-04-01 00:00:00,82662.09,ton hours,19849.24
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529992,2022-04-01 00:00:00,2022-05-01 00:00:00,81090.29,ton hours,19471.81
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529993,2022-05-01 00:00:00,2022-06-01 00:00:00,120063.8,ton hours,28830.33
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529994,2022-06-01 00:00:00,2022-07-01 00:00:00,156172.32,ton hours,37500.89
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529995,2022-07-01 00:00:00,2022-08-01 00:00:00,197098.47,ton hours,47328.27
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529996,2022-08-01 00:00:00,2022-09-01 00:00:00,222236.38,ton hours,53364.51
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529997,2022-09-01 00:00:00,2022-10-01 00:00:00,143377.81,ton hours,34428.61
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529998,2022-10-01 00:00:00,2022-11-01 00:00:00,92460.63,ton hours,22202.11
Metro Hall,34999123,190077549,AUTO_Metro Hall-Chilled Water,District Chilled Water - Other,8451529999,2022-11-01 00:00:00,2022-12-01 00:00:00,87330.66,ton hours,20970.28
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529965,2022-01-01 00:00:00,2022-02-01 00:00:00,615547.97,kWh (thousand Watt-hours),75561.32
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529966,2022-02-01 00:00:00,2022-03-01 00:00:00,563034.2,kWh (thousand Watt-hours),70756.19
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529967,2022-03-01 00:00:00,2022-04-01 00:00:00,621122.43,kWh (thousand Watt-hours),78071.74
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529968,2022-04-01 00:00:00,2022-05-01 00:00:00,562715.9,kWh (thousand Watt-hours),74833.05
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529969,2022-05-01 00:00:00,2022-06-01 00:00:00,550005.75,kWh (thousand Watt-hours),78186.85
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529970,2022-06-01 00:00:00,2022-07-01 00:00:00,531576.88,kWh (thousand Watt-hours),79362.56
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529971,2022-07-01 00:00:00,2022-08-01 00:00:00,544789.3,kWh (thousand Watt-hours),74493.28
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529972,2022-08-01 00:00:00,2022-09-01 00:00:00,530106.34,kWh (thousand Watt-hours),69371.76
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529973,2022-09-01 00:00:00,2022-10-01 00:00:00,508276.21,kWh (thousand Watt-hours),65690.64
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529974,2022-10-01 00:00:00,2022-11-01 00:00:00,561377.24,kWh (thousand Watt-hours),71684.22
Metro Hall,34999123,190077550,AUTO_Metro Hall-Electric,Electric - Grid,8451529975,2022-11-01 00:00:00,2022-12-01 00:00:00,558162.9,kWh (thousand Watt-hours),70025.98
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549554,2022-01-01 00:00:00,2022-02-01 00:00:00,14451.27,cm (cubic meters),4934.88
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549555,2022-02-01 00:00:00,2022-03-01 00:00:00,14961.67,cm (cubic meters),5129.48
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549556,2022-03-01 00:00:00,2022-04-01 00:00:00,13133.44,cm (cubic meters),4614.77
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549557,2022-04-01 00:00:00,2022-05-01 00:00:00,9428.62,cm (cubic meters),3525.76
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549558,2022-05-01 00:00:00,2022-06-01 00:00:00,5363.18,cm (cubic meters),2120.58
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549559,2022-06-01 00:00:00,2022-07-01 00:00:00,3018.28,cm (cubic meters),1241.48
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549560,2022-07-01 00:00:00,2022-08-01 00:00:00,1742.49,cm (cubic meters),787.8
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549561,2022-08-01 00:00:00,2022-09-01 00:00:00,926.39,cm (cubic meters),492.38
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549562,2022-09-01 00:00:00,2022-10-01 00:00:00,1666.67,cm (cubic meters),808.58
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549563,2022-10-01 00:00:00,2022-11-01 00:00:00,5859.08,cm (cubic meters),2627.18
R.L. Clark Water Treatment Plant,35000841,190077923,AUTO_R.L. Clark Water Treatment Plant-Natural Gas,Natural Gas,8451549564,2022-11-01 00:00:00,2022-12-01 00:00:00,7421.9,cm (cubic meters),3376.15
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549541,2022-01-01 00:00:00,2022-02-01 00:00:00,4259006.71,kWh (thousand Watt-hours),479359.72
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549542,2022-02-01 00:00:00,2022-03-01 00:00:00,4222758.21,kWh (thousand Watt-hours),460920.6
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549543,2022-03-01 00:00:00,2022-04-01 00:00:00,4481318.92,kWh (thousand Watt-hours),505489.7
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549544,2022-04-01 00:00:00,2022-05-01 00:00:00,4031964.13,kWh (thousand Watt-hours),458308.18
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549545,2022-05-01 00:00:00,2022-06-01 00:00:00,4292951.52,kWh (thousand Watt-hours),511227.81
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549546,2022-06-01 00:00:00,2022-07-01 00:00:00,4558443.27,kWh (thousand Watt-hours),543344.73
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549547,2022-07-01 00:00:00,2022-08-01 00:00:00,4376275.62,kWh (thousand Watt-hours),542060.4
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549548,2022-08-01 00:00:00,2022-09-01 00:00:00,4581891.54,kWh (thousand Watt-hours),573275
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549549,2022-09-01 00:00:00,2022-10-01 00:00:00,3781522.55,kWh (thousand Watt-hours),442697.88
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549550,2022-10-01 00:00:00,2022-11-01 00:00:00,3965169.02,kWh (thousand Watt-hours),473612.01
R.L. Clark Water Treatment Plant,35000841,190077924,AUTO_R.L. Clark Water Treatment Plant-Electric,Electric - Grid,8451549551,2022-11-01 00:00:00,2022-12-01 00:00:00,4369142.24,kWh (thousand Watt-hours),467787.98
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549455,2022-01-01 00:00:00,2022-02-01 00:00:00,11775.04,kWh (thousand Watt-hours),1758.64
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549456,2022-02-01 00:00:00,2022-03-01 00:00:00,10017.63,kWh (thousand Watt-hours),1582.51
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549457,2022-03-01 00:00:00,2022-04-01 00:00:00,9438.16,kWh (thousand Watt-hours),1554.73
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549458,2022-04-01 00:00:00,2022-05-01 00:00:00,6933.56,kWh (thousand Watt-hours),1148.66
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549459,2022-05-01 00:00:00,2022-06-01 00:00:00,4086.86,kWh (thousand Watt-hours),686.49
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549460,2022-06-01 00:00:00,2022-07-01 00:00:00,2875.79,kWh (thousand Watt-hours),490.98
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549461,2022-07-01 00:00:00,2022-08-01 00:00:00,2412.71,kWh (thousand Watt-hours),417.29
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549462,2022-08-01 00:00:00,2022-09-01 00:00:00,2541.08,kWh (thousand Watt-hours),438.05
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549463,2022-09-01 00:00:00,2022-10-01 00:00:00,3338.0,kWh (thousand Watt-hours),564.67
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549464,2022-10-01 00:00:00,2022-11-01 00:00:00,5835.51,kWh (thousand Watt-hours),969.35
Rosehill Reservoir,35000808,190078302,AUTO_Rosehill Reservoir-Electric,Electric - Grid,8451549465,2022-11-01 00:00:00,2022-12-01 00:00:00,6972.45,kWh (thousand Watt-hours),1135.58
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540095,2022-01-01 00:00:00,2022-02-01 00:00:00,25791.87,kWh (thousand Watt-hours),3921.77
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540096,2022-02-01 00:00:00,2022-03-01 00:00:00,23095.93,kWh (thousand Watt-hours),3504.64
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540097,2022-03-01 00:00:00,2022-04-01 00:00:00,23959.86,kWh (thousand Watt-hours),3904.41
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540098,2022-04-01 00:00:00,2022-05-01 00:00:00,19030.25,kWh (thousand Watt-hours),3105.96
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540099,2022-05-01 00:00:00,2022-06-01 00:00:00,12952.67,kWh (thousand Watt-hours),2122.27
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540100,2022-06-01 00:00:00,2022-07-01 00:00:00,9188.94,kWh (thousand Watt-hours),1512.83
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540101,2022-07-01 00:00:00,2022-08-01 00:00:00,4931.02,kWh (thousand Watt-hours),1160.62
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540102,2022-08-01 00:00:00,2022-09-01 00:00:00,5811.25,kWh (thousand Watt-hours),1406.4
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540103,2022-09-01 00:00:00,2022-10-01 00:00:00,12975.55,kWh (thousand Watt-hours),2125.37
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540104,2022-10-01 00:00:00,2022-11-01 00:00:00,16596.47,kWh (thousand Watt-hours),2700.15
Rouge Water Tank & Valve House,35000809,190078570,AUTO_Rouge Water Tank & Valve House-Electric,Electric - Grid,8451540105,2022-11-01 00:00:00,2022-12-01 00:00:00,18210.07,kWh (thousand Watt-hours),2927.69
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529488,2022-01-01 00:00:00,2022-02-01 00:00:00,758312.46,kWh (thousand Watt-hours),72595.55
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529489,2022-02-01 00:00:00,2022-03-01 00:00:00,738144.26,kWh (thousand Watt-hours),69060.24
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529490,2022-03-01 00:00:00,2022-04-01 00:00:00,712455.41,kWh (thousand Watt-hours),71673.06
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529491,2022-04-01 00:00:00,2022-05-01 00:00:00,812546.07,kWh (thousand Watt-hours),66531.14
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529492,2022-05-01 00:00:00,2022-06-01 00:00:00,921871.24,kWh (thousand Watt-hours),77553.92
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529493,2022-06-01 00:00:00,2022-07-01 00:00:00,849086.84,kWh (thousand Watt-hours),75967.87
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529494,2022-07-01 00:00:00,2022-08-01 00:00:00,850680.83,kWh (thousand Watt-hours),95385.44
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529495,2022-08-01 00:00:00,2022-09-01 00:00:00,768040.19,kWh (thousand Watt-hours),95110.45
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529496,2022-09-01 00:00:00,2022-10-01 00:00:00,941072.91,kWh (thousand Watt-hours),97656.35
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529497,2022-10-01 00:00:00,2022-11-01 00:00:00,821992.55,kWh (thousand Watt-hours),84015.63
Scarborough Pumping Station,35000833,190078870,AUTO_Scarborough Pumping Station-Electric,Electric - Grid,8451529498,2022-11-01 00:00:00,2022-12-01 00:00:00,1028705.17,kWh (thousand Watt-hours),90386.32
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541019,2022-01-01 00:00:00,2022-02-01 00:00:00,30584.31,kWh (thousand Watt-hours),4541.78
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541020,2022-02-01 00:00:00,2022-03-01 00:00:00,22368.11,kWh (thousand Watt-hours),3489.62
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541021,2022-03-01 00:00:00,2022-04-01 00:00:00,19979.29,kWh (thousand Watt-hours),3260.56
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541022,2022-04-01 00:00:00,2022-05-01 00:00:00,14557.27,kWh (thousand Watt-hours),2382.31
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541023,2022-05-01 00:00:00,2022-06-01 00:00:00,7196.04,kWh (thousand Watt-hours),1189.87
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541024,2022-06-01 00:00:00,2022-07-01 00:00:00,5960.21,kWh (thousand Watt-hours),989.98
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541025,2022-07-01 00:00:00,2022-08-01 00:00:00,7592.56,kWh (thousand Watt-hours),1255.49
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541026,2022-08-01 00:00:00,2022-09-01 00:00:00,6418.93,kWh (thousand Watt-hours),1065.58
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541027,2022-09-01 00:00:00,2022-10-01 00:00:00,6739.75,kWh (thousand Watt-hours),1115.18
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541028,2022-10-01 00:00:00,2022-11-01 00:00:00,9618.66,kWh (thousand Watt-hours),1579.44
Seneca Village Community Centre,34999253,190079168,AUTO_Seneca Village Community Centre-Electric,Electric - Grid,8451541029,2022-11-01 00:00:00,2022-12-01 00:00:00,15865.54,kWh (thousand Watt-hours),2547.25
